"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FIN","Finland","2014","2014",273.24,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FIN","Finland","2015","2015",412.87,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FIN","Finland","2016","2016",290.75,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FIN","Finland","2017","2017",204.9,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2000","2000",90226,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2001","2001",90639,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2002","2002",92057,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2003","2003",92432,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2004","2004",92489,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2005","2005",92028,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2006","2006",94621,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2007","2007",96451,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2008","2008",98152,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2009","2009",99227,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2010","2010",100506,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2011","2011",101226,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2012","2012",102635,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2013","2013",103434,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2014","2014",104820,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2015","2015",105593,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2016","2016",105514,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","FRA","France","2017","2017",105725,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2000","2000",1.48,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2001","2001",1.48,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2002","2002",1.49,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2003","2003",1.49,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2004","2004",1.48,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2005","2005",1.46,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2006","2006",1.49,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2007","2007",1.51,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2008","2008",1.53,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2009","2009",1.54,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",1.55,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",1.55,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",1.57,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",1.57,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",1.58,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",1.59,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",1.58,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",1.58,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2000","2000",189822,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2001","2001",189253,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2002","2002",184635,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2003","2003",179789,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2004","2004",176473,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2005","2005",174479,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2006","2006",172717,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2007","2007",170845,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2008","2008",171060,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2009","2009",171489,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2010","2010",171724,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2011","2011",170544,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2012","2012",168968,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2013","2013",166889,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2014","2014",165657,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2015","2015",165013,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2016","2016",165223,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","DEU","Germany","2017","2017",164266,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2000","2000",2.31,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2001","2001",2.3,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2002","2002",2.24,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2003","2003",2.18,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2004","2004",2.14,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2005","2005",2.12,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2006","2006",2.1,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2007","2007",2.08,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2008","2008",2.08,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2009","2009",2.09,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",2.1,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",2.12,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",2.1,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",2.07,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",2.05,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",2.02,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",2.01,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",1.99,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","GRC","Greece","2010","2010",464,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","GRC","Greece","2011","2011",479,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","GRC","Greece","2012","2012",264,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","GRC","Greece","2013","2013",235,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","GRC","Greece","2014","2014",232,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","GRC","Greece","2015","2015",376,"B","Break"
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","GRC","Greece","2016","2016",389,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","GRC","Greece","2017","2017",339,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","GRC","Greece","2010","2010",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","GRC","Greece","2011","2011",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","GRC","Greece","2012","2012",0.02,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","GRC","Greece","2013","2013",0.02,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","GRC","Greece","2014","2014",0.02,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","GRC","Greece","2015","2015",0.03,"B","Break"
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","GRC","Greece","2016","2016",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","GRC","Greece","2017","2017",0.03,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2000","2000",1.21,"E","Estimated value"
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2001","2001",1.18,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2002","2002",1.21,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2003","2003",1.21,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2004","2004",1.23,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2005","2005",1.22,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2006","2006",1.25,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2007","2007",1.59,"B","Break"
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2008","2008",1.56,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2009","2009",1.59,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2010","2010",1.59,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2011","2011",1.6,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2012","2012",1.56,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2013","2013",1.52,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2014","2014",1.48,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2015","2015",1.5,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2016","2016",1.5,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","HUN","Hungary","2017","2017",1.53,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2000","2000",388,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2001","2001",423,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2002","2002",395,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2003","2003",417,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2004","2004",450,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2005","2005",459,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2006","2006",449,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2007","2007",462,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2008","2008",372,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2009","2009",428,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2010","2010",444,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2011","2011",519,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2012","2012",417,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2013","2013",444,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2014","2014",444,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2015","2015",588,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2016","2016",580,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","PRT","Portugal","2017","2017",546,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2000","2000",865,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2001","2001",954,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2002","2002",1071,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2003","2003",1068,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2004","2004",989,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2005","2005",919,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2006","2006",932,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2007","2007",1050,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2008","2008",796,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2009","2009",916,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2010","2010",867,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2011","2011",835,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2012","2012",845,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2013","2013",786,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2014","2014",800,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2015","2015",800,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2016","2016",844,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","SVK","Slovak Republic","2017","2017",822,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2000","2000",1783,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2001","2001",1843,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2002","2002",1712,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2003","2003",1747,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2004","2004",1748,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2005","2005",1728,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2006","2006",1675,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2007","2007",1766,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2008","2008",1808,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2009","2009",1830,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2010","2010",1691,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2011","2011",1774,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2012","2012",1682,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2013","2013",1717,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2014","2014",1740,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2015","2015",1796,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2016","2016",1714,,
"HOPIREHA","Rehabilitative care beds","NOMBRENB","Number","ESP","Spain","2017","2017",1826,"P","Provisional value"
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2000","2000",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2001","2001",0.05,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2002","2002",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2003","2003",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2004","2004",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2005","2005",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2006","2006",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2007","2007",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2008","2008",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2009","2009",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2010","2010",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2011","2011",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2012","2012",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2013","2013",0.04,,
"HOPIREHA","Rehabilitative care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2014","2014",0.04,,
